Heure Locale	Origine	Compagnie	N° de Vol	Statut	N° du jour	N° du mois	Année
17:50:00	MITIGA	AFRIQIYAH AIRWAYS	8U454	ATTERRI 22:03	12	12	2021
18:15:00	ALGER	AIR ALGERIE	AH4002	ATTERRI 18:33	12	12	2021
18:20:00	MITIGA	LYBIAN AIRLINES	LN304	ATTERRI 00:07	12	12	2021
18:45:00	PARIS ORLY	TRANSAVIA	TO3352	ATTERRI 19:03	12	12	2021
19:00:00	BENGHAZI	AFRIQIYAH AIRWAYS	8U452	ATTERRI 19:51	12	12	2021
20:00:00	VIENNE	TUNISAIR	TU643	ATTERRI 20:34	12	12	2021
20:40:00	MALTE	TUNISAIR EXPRESS	UG1301	ATTERRI 21:09	12	12	2021
21:10:00	PARIS ORLY	TUNISAIR	TU721	ATTERRI 21:58	12	12	2021
21:20:00	ISTANBUL	NOUVEL AIR	BJ641	ATTERRI 22:06	12	12	2021
21:30:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 21:47	12	12	2021
22:00:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 22:37	12	12	2021
22:50:00	TOULOUSE	TUNISAIR	TU283	ATTERRI 01:19	12	12	2021
23:55:00	DJERBA	TUNISAIR EXPRESS	UG011	ATTERRI 00:26	12	12	2021
00:25:00	FRANCFORT	LUFTHANSA	LH1326	ATTERRI 00:21	13	12	2021
00:40:00	MADRID	TUNISAIR	TU607	ATTERRI 02:11	13	12	2021
02:00:00	PARIS CDG	AIR FRANCE	AF1784	ATTERRI 02:05	13	12	2021
05:05:00	NOUAKCHOTT	TUNISAIR	TU564	ATTERRI 06:17	13	12	2021
08:20:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:07	13	12	2021
09:00:00	NANTES	TRANSAVIA	TO4796	ATTERRI 08:50	13	12	2021
09:10:00	MISRATE	LIBYAN WINGS	YL880	ATTERRI 09:15	13	12	2021
09:20:00	MITIGA	LYBIAN AIRLINES	LN302	ATTERRI 09:22	13	12	2021
09:35:00	JEDDAH	SAUDI ARAB	SV365	ATTERRI 09:55	13	12	2021
09:40:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 09:36	13	12	2021
09:45:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:46	13	12	2021
10:05:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 09:58	13	12	2021
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:17	13	12	2021
11:05:00	NICE	TUNISAIR	TU997	ATTERRI 11:06	13	12	2021
11:10:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 11:17	13	12	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	13	12	2021
11:25:00	MITIGA	TUNISAIR	TU404	ATTERRI 12:39	13	12	2021
12:35:00	AMMAN	ROYAL JORDANIAN AIRLINES	RJ551	ATTERRI 12:21	13	12	2021
12:35:00	DUBAI	EMIRATES	EK747	ATTERRI 12:10	13	12	2021
13:10:00	PARIS ORLY	TRANSAVIA	TO3742	ATTERRI 13:09	13	12	2021
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:24	13	12	2021
13:40:00	BORDEAUX	TUNISAIR	TU629	ATTERRI 15:34	13	12	2021
14:00:00	ISTANBUL	TUNISAIR	TU215	ATTERRI 14:04	13	12	2021
14:10:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 14:17	13	12	2021
14:15:00	PARIS ORLY	TUNISAIR	TU719	ATTERRI 15:54	13	12	2021
14:20:00	ISTANBUL	NOUVEL AIR	BJ641	ATTERRI 14:20	13	12	2021
14:25:00	BENGHAZI	LYBIAN AIRLINES	LN306	ATTERRI 15:50	13	12	2021
15:40:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 15:20	13	12	2021
16:20:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 17:01	13	12	2021
17:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 17:21	13	12	2021
17:45:00	ROME	ITALIA TRANSPORTO AEREO	AZ866	ATTERRI 17:39	13	12	2021
17:50:00	MITIGA	AFRIQIYAH AIRWAYS	8U454	ATTERRI 18:37	13	12	2021
17:50:00	MARSEILLE	TUNISAIR	TU903	ATTERRI 18:28	13	12	2021
18:45:00	PARIS ORLY	TRANSAVIA	TO3352	ATTERRI 18:32	13	12	2021
19:00:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 19:53	13	12	2021
19:45:00	BENGHAZI	AFRIQIYAH AIRWAYS	8U452	ATTERRI 20:36	13	12	2021
19:45:00	MUNICH	TUNISAIR	TU543	ATTERRI 22:06	13	12	2021
19:50:00	GENEVE	TUNISAIR	TU701	ATTERRI 20:29	13	12	2021
20:10:00	LYON	TRANSAVIA	TO4808	ATTERRI 19:57	13	12	2021
20:20:00	DUSSELDORF	TUNISAIR	TU527	ATTERRI 20:07	13	12	2021
21:00:00	ALGER	TUNISAIR	TU375	ATTERRI 21:27	13	12	2021
21:15:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 21:20	13	12	2021
21:55:00	STRASBOURG	TUNISAIR	TU247	ATTERRI 23:42	13	12	2021
22:35:00	TOULOUSE	TUNISAIR	TU283	ATTERRI 22:40	13	12	2021
23:15:00	LYON	TUNISAIR	TU851	ATTERRI 00:06	13	12	2021
08:10:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 07:52	14	12	2021
08:55:00	PARIS ORLY	TRANSAVIA	TO4300	ATTERRI 08:46	14	12	2021
08:55:00	LYON	TRANSAVIA	TO4808	ATTERRI 08:51	14	12	2021
09:20:00	MITIGA	LYBIAN AIRLINES	LN302	ATTERRI 09:53	14	12	2021
09:40:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 09:25	14	12	2021
09:45:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 10:14	14	12	2021
09:50:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 09:20	14	12	2021
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:21	14	12	2021
11:05:00	NICE	TUNISAIR	TU997	ATTERRI 11:00	14	12	2021
11:10:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 11:06	14	12	2021
11:55:00	ROME	TUNISAIR	TU753	ATTERRI 11:59	14	12	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	14	12	2021
11:55:00	FRANCFORT	LUFTHANSA	LH1322	ATTERRI 11:53	14	12	2021
12:20:00	BENGHAZI	TUNISAIR	TU418	ATTERRI 13:04	14	12	2021
12:25:00	LYON	TUNISAIR	TU861	ATTERRI 12:45	14	12	2021
12:40:00	MITIGA	LIBYAN WINGS	YL810	ATTERRI 12:32	14	12	2021
12:40:00	MILAN	TUNISAIR	TU757	ATTERRI 12:24	14	12	2021
13:00:00	LYON	NOUVEL AIR	BJ799	ATTERRI 12:28	14	12	2021
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:25	14	12	2021
13:40:00	ISTANBUL	NOUVEL AIR	BJ641	ATTERRI 13:51	14	12	2021
13:50:00	PARIS ORLY	TUNISAIR	TU719	ATTERRI 15:02	14	12	2021
14:00:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 14:06	14	12	2021
14:05:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 14:14	14	12	2021
14:10:00	MISRATE	LYBIAN AIRLINES	LN300	ATTERRI 14:44	14	12	2021
15:40:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 15:30	14	12	2021
16:20:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 16:38	14	12	2021
17:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 17:10	14	12	2021
18:45:00	PARIS ORLY	TRANSAVIA	TO3352	ATTERRI 18:57	14	12	2021
20:00:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 20:04	14	12	2021
20:45:00	LONDON LHR.	TUNISAIR	TU791	ATTERRI 21:19	14	12	2021
21:15:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 21:11	14	12	2021
23:25:00	ISTANBUL	TUNISAIR	TU217	ATTERRI 23:22	14	12	2021
23:45:00	PARIS ORLY	TUNISAIR	TU725	ATTERRI 23:40	14	12	2021
08:10:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:02	15	12	2021
08:55:00	PARIS ORLY	TRANSAVIA	TO4300	ATTERRI 09:00	15	12	2021
09:25:00	LYON	TRANSAVIA	TO4808	ATTERRI 09:30	15	12	2021
09:35:00	JEDDAH	SAUDI ARAB	SV365	ATTERRI 10:00	15	12	2021
09:40:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 09:33	15	12	2021
09:45:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:46	15	12	2021
09:50:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 09:28	15	12	2021
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 12:31	15	12	2021
11:10:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 11:14	15	12	2021
